"long","lat","pop_valid","has_station","has_station_n3","buglary_home","buglary_home_mean3","buglary_home_mean5","buglary_home_mean7","buglary_home_mean9","buglary_car","buglary_car_mean3","buglary_car_mean5","buglary_car_mean7","buglary_car_mean9","buglary_bike","buglary_bike_mean3","buglary_bike_mean5","buglary_bike_mean7","buglary_bike_mean9"
121.558390939,25.0009252049999,TRUE,FALSE,FALSE,0,1.11111111111085,0.999999999999906,1.04081632653079,1.00000000000011,0,0.333333333333333,0.2,0.163265306122449,0.160493827160494,0,0.999999999999912,0.719999999999842,0.918367346938437,0.925925925925731
121.562890939,25.0009252049999,TRUE,FALSE,TRUE,1,1.33333333333333,0.919999999999906,0.877551020408147,0.888888888889006,0,0.222222222222222,0.2,0.163265306122449,0.123456790123457,0,0.444444444444444,0.399999999999968,0.591836734693797,0.691358024691153
121.567390939,25.0009252049999,TRUE,TRUE,TRUE,3,1.33333333333333,0.76,0.755102040816311,0.765432098765432,1,0.111111111111111,0.12,0.163265306122449,0.123456790123457,0,0,0.16,0.408163265306106,0.469135802469087
121.571890939,25.0009252049999,TRUE,FALSE,TRUE,1,1.11111111111111,0.64,0.591836734693926,0.679012345679012,0,0.111111111111111,0.08,0.122448979591837,0.111111111111111,0,0,0,0.26530612244898,0.333333333333324
121.576390939,25.0009252049999,TRUE,FALSE,FALSE,0,0.333333333333333,0.48,0.489795918367379,0.543209876543239,0,0,0.04,0.0816326530612245,0.0987654320987654,0,0,0,0.142857142857143,0.234567901234568
121.580890939,25.0009252049999,TRUE,FALSE,FALSE,0,0.111111111111111,0.16,0.346938775510204,0.407407407407466,0,0,0,0.0612244897959184,0.0740740740740741,0,0,0,0.102040816326531,0.123456790123457
121.585390939,25.0009252049999,TRUE,FALSE,FALSE,0,0,0.08,0.142857142857143,0.259259259259259,0,0,0.04,0.0204081632653061,0.0493827160493827,0,0,0,0.0204081632653061,0.0740740740740741
121.589890939,25.0009252049999,TRUE,FALSE,FALSE,0,0,0,0.0408163265306122,0.111111111111111,0,0.111111111111111,0.04,0.0204081632653061,0.0123456790123457,0,0,0,0.0204081632653061,0.0246913580246914
121.594390939,25.0009252049999,TRUE,FALSE,FALSE,0,0,0,0,0.0493827160493827,1,0.111111111111111,0.04,0.0204081632653061,0.0123456790123457,0,0,0,0,0.0123456790123457
121.598890939,25.0009252049999,TRUE,FALSE,FALSE,0,0,0,0,0.0246913580246914,0,0.111111111111111,0.04,0.0204081632653061,0.0123456790123457,0,0,0,0,0
121.603390939,25.0009252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0.04,0.0204081632653061,0.0123456790123457,0,0,0,0,0
121.607890939,25.0009252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0.0204081632653061,0.0123456790123457,0,0,0,0,0
121.612390939,25.0009252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0.0123456790123457,0,0,0,0,0
121.616890939,25.0009252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.621390939,25.0009252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.625890939,25.0009252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.630390939,25.0009252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.634890939,25.0009252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.639390939,25.0009252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.643890939,25.0009252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.648390939,25.0009252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.652890939,25.0009252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.657390939,25.0009252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.661890939,25.0009252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.666390939,25.0009252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.670890939,25.0009252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.675390939,25.0009252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.679890939,25.0009252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.684390939,25.0009252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.436890939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.441390939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.445890939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.450390939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.454890939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.459390939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.463890939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.468390939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.472890939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.477390939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0.0246913580246914,0,0,0,0,0
121.481890939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0.0246913580246914,0,0,0,0,0
121.486390939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0.0246913580246914,0,0,0,0,0
121.490890939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0.0246913580246914,0,0,0,0,0
121.495390939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0.0246913580246914,0,0,0,0,0
121.499890939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0.0246913580246914,0,0,0,0,0
121.504390939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0.0246913580246914,0,0,0,0,0
121.508890939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0.0123456790123457,0,0,0,0,0.0246913580246914,0,0,0,0,0
121.513390939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0.0987654320986192,0,0,0,0,0.0246913580246914,0,0,0,0,0.0740740740740741
121.517890939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0.0204081632653867,0.185185185185175,0,0,0,0,0.0123456790123457,0,0,0,0,0.148148148148489
121.522390939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0.122448979591885,0.320987654320968,0,0,0,0.0204081632653061,0.0493827160493827,0,0,0,0.102040816326772,0.370370370370721
121.526890939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0.120000000000063,0.346938775510236,0.444444444444542,0,0,0.04,0.0816326530612245,0.0493827160493827,0,0,0.12,0.438775510204339,0.580246913580442
121.531390939,24.9964252049999,TRUE,FALSE,FALSE,0,0.222222222222222,0.560000000000032,0.551020408163491,0.518518518518616,0,0,0.16,0.0816326530612245,0.0493827160493827,0,0.222222222222222,0.720000000000032,0.76530612244898,0.691358024691514
121.535890939,24.9964252049999,TRUE,FALSE,TRUE,0,1.22222222222213,0.960000000000411,0.673469387755327,0.654320987654389,0,0.111111111111111,0.16,0.0816326530612245,0.0740740740740741,1,1.44444444444453,1.35999999999953,0.928571428571364,0.790123456790269
121.540390939,24.9964252049999,TRUE,FALSE,TRUE,2.00000000000079,2.00000000000061,1.20000000000041,0.857142857143035,0.753086419753203,0,0.111111111111111,0.16,0.122448979591837,0.111111111111111,4,3.11111111110979,1.6399999999994,1.0918367346938,0.888888888889035
121.544890939,24.9964252049999,TRUE,FALSE,TRUE,4.99999999998737,2.11111111111173,1.52000000000028,1.02040816326556,0.888888888888986,0,0.111111111111111,0.24,0.163265306122449,0.148148148148148,4.99999999999684,3.666666666665,1.91999999999937,1.25510204081625,0.938271604938417
121.549390939,24.9964252049999,TRUE,FALSE,TRUE,1,1.77777777777822,1.60000000000025,1.20408163265321,1.02469135802479,0,0.111111111111111,0.28,0.204081632653061,0.185185185185185,1,2.88888888888705,2.03999999999937,1.33673469387747,0.9876543209878
121.553890939,24.9964252049999,TRUE,FALSE,TRUE,1,1.22222222222196,1.40000000000035,1.34693877551038,1.00000000000024,0,0.111111111111111,0.2,0.244897959183673,0.185185185185185,1,1.44444444444401,1.51999999999934,1.31632653061192,0.913580246913726
121.558390939,24.9964252049999,TRUE,FALSE,FALSE,1,1.22222222222196,1.39999999999997,1.22448979591856,0.938271604938379,0,0.111111111111111,0.28,0.183673469387755,0.172839506172839,2,0.666666666666579,1.03999999999984,0.979591836734356,0.851851851851657
121.562890939,24.9964252049999,TRUE,FALSE,TRUE,1,1.11111111111111,1.35999999999997,1.06122448979592,0.827160493827278,0,0.111111111111111,0.28,0.183673469387755,0.135802469135802,0,0.222222222222222,0.759999999999968,0.673469387755022,0.629629629629425
121.567390939,24.9964252049999,TRUE,FALSE,TRUE,1,1,1.12000000000009,0.979591836734694,0.703703703703704,0,0.111111111111111,0.2,0.183673469387755,0.135802469135802,0,0,0.52,0.510204081632637,0.419753086419704
121.571890939,24.9964252049999,TRUE,FALSE,TRUE,0,0.777777777777777,0.920000000000063,0.795918367346987,0.62962962962963,0,0.111111111111111,0.12,0.142857142857143,0.135802469135802,0,0,0.28,0.346938775510204,0.308641975308632
121.576390939,24.9964252049999,TRUE,FALSE,FALSE,0,0.222222222222222,0.68,0.632653061224458,0.493827160493856,0,0,0.08,0.102040816326531,0.123456790123457,0,0,0.2,0.183673469387755,0.209876543209877
121.580890939,24.9964252049999,TRUE,FALSE,FALSE,0,0.111111111111111,0.28,0.428571428571428,0.395061728395042,0,0,0,0.0816326530612245,0.0864197530864197,0,0,0.04,0.102040816326531,0.111111111111111
121.585390939,24.9964252049999,TRUE,FALSE,FALSE,0,0,0.08,0.183673469387755,0.259259259259259,0,0,0.04,0.0204081632653061,0.0493827160493827,0,0,0.04,0.0204081632653061,0.0617283950617284
121.589890939,24.9964252049999,TRUE,FALSE,FALSE,0,0,0,0.0816326530612245,0.111111111111111,0,0.111111111111111,0.04,0.0204081632653061,0.0123456790123457,0,0,0,0.0204081632653061,0.0123456790123457
121.594390939,24.9964252049999,TRUE,FALSE,FALSE,0,0,0,0.0408163265306122,0.0493827160493827,0,0.111111111111111,0.04,0.0204081632653061,0.0123456790123457,0,0,0,0,0.0123456790123457
121.598890939,24.9964252049999,TRUE,FALSE,FALSE,0,0,0,0,0.0246913580246914,0,0.111111111111111,0.04,0.0204081632653061,0.0123456790123457,0,0,0,0,0
121.603390939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0.04,0.0204081632653061,0.0123456790123457,0,0,0,0,0
121.607890939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0.0204081632653061,0.0123456790123457,0,0,0,0,0
121.612390939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0.0123456790123457,0,0,0,0,0
121.616890939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.621390939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.625890939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.630390939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.634890939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.639390939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.643890939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.648390939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.652890939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.657390939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.661890939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.666390939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.670890939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.675390939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.679890939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.684390939,24.9964252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.436890939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.441390939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.445890939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.450390939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.454890939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.459390939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.463890939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.468390939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.472890939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.477390939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.481890939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.486390939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.490890939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.495390939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.499890939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.504390939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.508890939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.513390939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0.0123456790123944,0,0,0,0,0,0,0,0,0,0
121.517890939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0.0740740740741033,0,0,0,0,0.0123456790123457,0,0,0,0,0.0617283950618746
121.522390939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0.0612244897959506,0.209876543209896,0,0,0,0.0204081632653061,0.0493827160493827,0,0,0,0.0612244897959184,0.265432098765588
121.526890939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0.08,0.285714285714302,0.33333333333347,0,0,0,0.0816326530612245,0.0493827160493827,0,0,0.08,0.367346938775526,0.462962962962963
121.531390939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0.439999999999968,0.489795918367556,0.407407407407544,0,0,0.08,0.0816326530612245,0.0493827160493827,0,0.111111111111111,0.560000000000032,0.693877551020166,0.561728395061689
121.535890939,24.9919252049999,FALSE,FALSE,TRUE,0,0.555555555555643,0.800000000000221,0.612244897959393,0.543209876543317,0,0.111111111111111,0.08,0.0816326530612245,0.0740740740740741,0,1.11111111111111,1.19999999999953,0.836734693877245,0.660493827160445
121.540390939,24.9919252049999,TRUE,TRUE,TRUE,3,1.44444444444383,1.00000000000022,0.836734693877712,0.641975308642131,0,0.111111111111111,0.08,0.122448979591837,0.123456790123457,4,2.33333333333263,1.4799999999994,0.999999999999678,0.75925925925921
121.544890939,24.9919252049999,TRUE,FALSE,TRUE,1.00000000000632,1.88888888888827,1.36000000000013,1.00000000000024,0.765432098765569,0,0.111111111111111,0.12,0.183673469387755,0.172839506172839,4.99999999999684,2.44444444444374,1.71999999999937,1.16326530612213,0.808641975308593
121.549390939,24.9919252049999,TRUE,FALSE,TRUE,1,1.77777777777699,1.56000000000028,1.20408163265327,0.913580246913717,0,0,0.16,0.224489795918367,0.209876543209877,1,1.77777777777708,1.87999999999937,1.24489795918335,0.858024691357976
121.553890939,24.9919252049999,TRUE,FALSE,FALSE,1,1.33333333333333,1.56000000000025,1.38775510204099,0.962962962963051,0,0.111111111111111,0.12,0.26530612244898,0.209876543209877,1,1,1.55999999999934,1.26530612244866,0.858024691357976
121.558390939,24.9919252049999,TRUE,FALSE,TRUE,1,1.33333333333351,1.56,1.26530612244917,0.925925925926033,0,0.222222222222222,0.24,0.204081632653061,0.197530864197531,0,1,1.07999999999984,0.95918367346905,0.808641975308447
121.562890939,24.9919252049999,TRUE,FALSE,TRUE,1,1.3333333333336,1.52,1.10204081632653,0.814814814814932,0,0.333333333333333,0.24,0.204081632653061,0.160493827160494,0,1.11111111111111,0.799999999999968,0.653061224489715,0.604938271604733
121.567390939,24.9919252049999,TRUE,FALSE,TRUE,1,1.2222222222224,1.20000000000009,1.02040816326531,0.691358024691358,0,0.222222222222222,0.2,0.204081632653061,0.160493827160494,0,0.666666666666667,0.6,0.510204081632637,0.407407407407359
121.571890939,24.9919252049999,TRUE,FALSE,TRUE,0,0.888888888888889,0.999999999999937,0.795918367346987,0.617283950617284,0,0.111111111111111,0.16,0.163265306122449,0.160493827160494,0,0.555555555555555,0.36,0.346938775510204,0.308641975308632
121.576390939,24.9919252049999,TRUE,FALSE,TRUE,1,0.444444444444444,0.64,0.632653061224458,0.481481481481511,0,0,0.12,0.102040816326531,0.148148148148148,0,0.111111111111111,0.2,0.183673469387755,0.209876543209877
121.580890939,24.9919252049999,TRUE,FALSE,TRUE,0,0.111111111111111,0.28,0.428571428571428,0.382716049382697,0,0,0,0.0816326530612245,0.0987654320987654,0,0.111111111111111,0.04,0.102040816326531,0.111111111111111
121.585390939,24.9919252049999,TRUE,FALSE,FALSE,0,0,0.12,0.183673469387755,0.259259259259259,0,0,0.04,0.0204081632653061,0.0493827160493827,0,0,0.04,0.0204081632653061,0.0617283950617284
121.589890939,24.9919252049999,TRUE,FALSE,FALSE,0,0,0.08,0.0816326530612245,0.111111111111111,0,0,0.04,0.0204081632653061,0.0123456790123457,0,0,0,0.0204081632653061,0.0123456790123457
121.594390939,24.9919252049999,TRUE,FALSE,FALSE,0,0,0,0.0408163265306122,0.0493827160493827,0,0,0.04,0.0204081632653061,0.0123456790123457,0,0,0,0,0.0123456790123457
121.598890939,24.9919252049999,TRUE,FALSE,FALSE,0,0,0,0,0.0246913580246914,0,0,0.04,0.0204081632653061,0.0123456790123457,0,0,0,0,0
121.603390939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0.04,0.0204081632653061,0.0123456790123457,0,0,0,0,0
121.607890939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0.0204081632653061,0.0123456790123457,0,0,0,0,0
121.612390939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0.0123456790123457,0,0,0,0,0
121.616890939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.621390939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.625890939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.630390939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.634890939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.639390939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.643890939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.648390939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.652890939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.657390939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.661890939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.666390939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.670890939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.675390939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.679890939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.684390939,24.9919252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.436890939,24.9874252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.441390939,24.9874252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.445890939,24.9874252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.450390939,24.9874252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.454890939,24.9874252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.459390939,24.9874252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.463890939,24.9874252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.468390939,24.9874252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.472890939,24.9874252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.477390939,24.9874252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.481890939,24.9874252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.486390939,24.9874252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.490890939,24.9874252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.495390939,24.9874252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.499890939,24.9874252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.504390939,24.9874252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.508890939,24.9874252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.513390939,24.9874252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.517890939,24.9874252049999,FALSE,FALSE,FALSE,0,0,0,0,0.0370370370370565,0,0,0,0,0.0123456790123457,0,0,0,0,0.037037037037037
121.522390939,24.9874252049999,FALSE,FALSE,FALSE,0,0,0,0.0408163265306122,0.172839506172849,0,0,0,0,0.0493827160493827,0,0,0,0.0408163265306122,0.222222222222232
121.526890939,24.9874252049999,FALSE,FALSE,FALSE,0,0,0,0.224489795918351,0.296296296296423,0,0,0,0.0408163265306122,0.0493827160493827,0,0,0.04,0.285714285714302,0.419753086419607
121.531390939,24.9874252049999,FALSE,FALSE,FALSE,0,0,0.200000000000032,0.408163265306235,0.370370370370497,0,0,0.04,0.0408163265306122,0.0493827160493827,0,0,0.4,0.612244897958942,0.506172839505988
121.535890939,24.9874252049999,FALSE,FALSE,TRUE,0,0.333333333333333,0.519999999999779,0.510204081632766,0.50617283950627,0,0.111111111111111,0.04,0.0408163265306122,0.0740740740740741,0,0.555555555555555,0.839999999999747,0.75510204081602,0.604938271604743
121.540390939,24.9874252049999,FALSE,FALSE,TRUE,0,0.666666666667368,0.679999999999779,0.734693877551085,0.604938271605085,1,0.111111111111111,0.04,0.0612244897959184,0.123456790123457,1,1.22222222222187,0.919999999999747,0.877551020407841,0.703703703703509
121.544890939,24.9874252049999,TRUE,TRUE,TRUE,2,1.0000000000007,0.959999999999779,0.877551020408308,0.728395061728522,0,0.111111111111111,0.04,0.122448979591837,0.160493827160494,1,1.33333333333298,1.07999999999975,0.999999999999678,0.753086419752891
121.549390939,24.9874252049999,TRUE,FALSE,TRUE,2,1.11111111111181,1.23999999999994,1.06122448979603,0.87654320987667,0,0,0.12,0.183673469387755,0.197530864197531,0,1.11111111111076,1.27999999999975,1.0816326530609,0.802469135802274
121.553890939,24.9874252049999,TRUE,FALSE,FALSE,1.99999999999921,1.44444444444488,1.35999999999984,1.20408163265317,0.938271604938398,0,0.111111111111111,0.16,0.244897959183673,0.197530864197531,1,0.888888888888889,1.07999999999975,1.12244897959151,0.802469135802274
121.558390939,24.9874252049999,TRUE,FALSE,TRUE,2.00000000000079,1.88888888888915,1.28000000000009,1.10204081632666,0.925925925926033,1,0.222222222222222,0.24,0.204081632653061,0.185185185185185,2,1.22222222222222,0.8,0.877551020407825,0.777777777777583
121.562890939,24.9874252049999,TRUE,TRUE,TRUE,2.00000000000158,2.00000000000026,1.24000000000009,0.938775510204082,0.814814814814932,1,0.444444444444444,0.24,0.204081632653061,0.148148148148148,2,1.33333333333333,0.72,0.571428571428491,0.592592592592388
121.567390939,24.9874252049999,TRUE,TRUE,TRUE,2,1.66666666666649,1.00000000000009,0.877551020408163,0.691358024691358,1,0.333333333333333,0.24,0.204081632653061,0.148148148148148,4,0.888888888888889,0.6,0.428571428571412,0.395061728395013
121.571890939,24.9874252049999,TRUE,FALSE,TRUE,3,1,0.799999999999937,0.653061224489844,0.617283950617284,0,0.222222222222222,0.16,0.183673469387755,0.148148148148148,0,0.555555555555555,0.36,0.306122448979592,0.308641975308632
121.576390939,24.9874252049999,TRUE,TRUE,TRUE,0,0.666666666666667,0.48,0.510204081632621,0.481481481481511,0,0,0.08,0.122448979591837,0.135802469135802,1,0.111111111111111,0.2,0.183673469387755,0.209876543209877
