"long","lat","pop_valid","has_station","has_station_n3","buglary_home","buglary_home_density","buglary_home_mean3","buglary_home_mean5","buglary_home_mean7","buglary_home_mean9","buglary_car","buglary_car_density","buglary_car_mean3","buglary_car_mean5","buglary_car_mean7","buglary_car_mean9","buglary_bike","buglary_bike_density","buglary_bike_mean3","buglary_bike_mean5","buglary_bike_mean7","buglary_bike_mean9"
121.562890939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0.0140981219590185,0.0123642942833908,0.0197988494646948,0.0431258761327263,0,0,0,0.00109156543105677,0.00170453962134104,0.00105859671416288,0,0,0,0.0033840992950852,0.00265845757905708,0.00257107617867794
121.567390939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0.00999294973233781,0.0123420050534712,0.0130695935223301,0.0411796639955953,0,0,0,0.000492620667202198,0.00170453962134104,0.00105859671416288,0,0,0,0.00229253386402843,0.00268392512772013,0.00260000501361143
121.571890939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0.0059957698393989,0.00970143865223829,0.0118001887357997,0.0376476537570533,0,0,0,0.000492620667202198,0.00139895555814993,0.00168720632341875,0,0,0,0.00130729252962404,0.0019387443951513,0.00256324533388797
121.576390939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0,0.00931624562342095,0.0108319821575128,0.0376099979728147,0,0,0,0,0.00243808572855249,0.00155834788023861,0,0,0,0.00130729252962404,0.00175765963471338,0.00227913623854096
121.580890939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0,0.00739811293055531,0.00967458496549683,0.0275602384980565,0,0,0,0.00203669513398902,0.00113170333772446,0.00155834788023861,0,0,0,0.000587800148896171,0.00191181893426373,0.00219934605434469
121.585390939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0.00565748648333857,0.0101227116454541,0.00752862956683301,0.0183727150073675,0,0,0,0.00203669513398902,0.00113170333772446,0.000712066122839272,0,0,0,0.000120708819167196,0.00167758093538124,0.00219934605434469
121.589890939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0.0169724594499264,0.00956188972739475,0.00873994898662384,0.00788322077655315,0,0,0,0.00203669513398902,0.00113170333772446,0.000712066122839272,0,0,0,0.0004280980090328,0.00125923374764063,0.00190677226557117
121.594390939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0.0169724594499264,0.013363430218271,0.00796402767036506,0.00655843584245277,0,0,0,0.00203669513398902,0.00113170333772446,0.000712066122839272,0,0,0,0.0004280980090328,0.00112713981317204,0.00137685829193101
121.598890939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0.017032609206662,0.0113243971512244,0.00748164358570782,0.0055353718445782,0,0,0,0.00203669513398902,0.00113170333772446,0.000712066122839272,0,0,0,0.0004280980090328,0.000725153075959848,0.00102010986656631
121.603390939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0.00571763624007419,0.00892557555972284,0.00628052589743191,0.00928784227471935,0,0,0,0,0.00113170333772446,0.000684610661092576,0,0,0,0.0004280980090328,0.000725153075959848,0.000708294050182362
121.607890939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0.00571763624007419,0.00473147647258365,0.00489584263545438,0.00849985200432317,0,0,0,0,9.25731673219009e-05,0.000684610661092576,0,0,0,0.000307389189865604,0.000403563686191441,0.00064690583812593
121.612390939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0,0.00411669809285342,0.00266342299510213,0.00753942768098972,0,0,0,0,0,5.60010518367055e-05,0,0,0,0,0.000249404386641086,0.000390975896456512
121.616890939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0,0,0.00225718738914236,0.00596868443578433,0,0,0,0,0,0,0,0,0,0,0,0.00022429664741002
121.621390939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0.0056495145816255,0,0,0,0,0,0,0,0,0,0,0,0
121.625890939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0.00418156033329683,0,0,0,0,0,0,0,0,0,0,0,0
121.630390939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0.00418156033329683,0,0,0,0,0,0,0,0,0,0,0,0
121.634890939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0.00418156033329683,0,0,0,0,0,0,0,0,0,0,0,0
121.639390939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0.00418156033329683,0,0,0,0,0,0,0,0,0,0,0,0
121.643890939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.648390939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.652890939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.657390939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.661890939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.666390939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.670890939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.675390939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.679890939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.684390939,25.0954252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.436890939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.441390939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.445890939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.450390939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.454890939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.000673966136800262,0,0,0,0,0,0
121.459390939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.000673966136800262,0,0,0,0,0,0
121.463890939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.00134793227360052,0,0,0,0,0,0
121.468390939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0.0011141072873637,0.00134793227360052,0,0,0,0,0,0
121.472890939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0.0011141072873637,0.00200006622204279,0,0,0,0,0,0
121.477390939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0.00219212463070703,0.00330433411892731,0,0,0,0,0,0
121.481890939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0.00211291399295293,0.0043481593173937,0.00481413146419293,0,0,0,0,0,0.00160072549673764
121.486390939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0.000415309074210681,0,0,0,0.0063387419788588,0.00684394676568992,0.0049168961883838,0,0,0,0,0.00264609724970915,0.00201178439349949
121.490890939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0.000686531326756431,0.00263829418929058,0,0,0.0117384110719607,0.0112304853775194,0.00701382314649523,0.00552316923610096,0,0,0,0.00211291399295293,0.00332560277292772,0.00230306313275434
121.495390939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0.00134560140044261,0.00398748306390641,0.00419790699464189,0,0,0.0253265871793513,0.0115634430838978,0.00782969996583602,0.0057095074951111,0,0,0.00586920553598037,0.00344474481846133,0.00362077471501435,0.00290559147643667
121.499890939,25.0909252049999,TRUE,FALSE,TRUE,0,0,0.00373778166789613,0.00708505458786525,0.00576884255887663,0.00543330965564606,2,0.0166478853188681,0.0262514696970691,0.0127973555411101,0.00789994149955157,0.00645356445291289,0,0,0.00956873560683703,0.00402328182495111,0.00371710025863759,0.00340585900403003
121.504390939,25.0909252049999,TRUE,TRUE,TRUE,2.99999999999842,0.024971827978289,0.0100250423260881,0.0102113130893089,0.00739825223653217,0.00725144031575618,0,0,0.0173814227645918,0.0130057652374725,0.00900347268350427,0.00625526592261375,2,0.0166478853188681,0.0106166123832024,0.00421207989045267,0.00383191774422853,0.0039531751721283
121.508890939,25.0909252049999,TRUE,FALSE,TRUE,3,0.0163843862680629,0.0158852970408263,0.0116921000384136,0.0093198934376518,0.0167223022412202,2,0.0109229241787086,0.00688815411497482,0.0099051291682871,0.00855160500372659,0.00634110293580686,1,0.0054614620893543,0.00527184591805965,0.00421207989045267,0.00437538484785998,0.0244542953813137
121.513390939,25.0909252049999,TRUE,FALSE,TRUE,1.99999999999684,0.0109229241786914,0.0155678817025609,0.0135914588452243,0.0236345175309022,0.0250547691275473,2.99999999999684,0.0163843862680457,0.00854399250607859,0.00589766416873274,0.00653746415517546,0.00595878023292061,0,0,0.00157231584720299,0.00293892883142401,0.0369237012060545,0.0341818008425907
121.517890939,25.0909252049999,TRUE,FALSE,TRUE,1.00000000000316,0.00674982921439881,0.0131193076673352,0.037572540901553,0.0351600855476626,0.0298703351619677,2.00000000000316,0.0134996584287763,0.00704233286664197,0.00574485212119977,0.00424008964279075,0.00612858468226379,0,0,0.00207275001701116,0.0476634674012352,0.0497507062992946,0.0341818008425907
121.522390939,25.0909252049999,TRUE,FALSE,TRUE,3,0.0139347985155615,0.0695711221217164,0.0533794825492715,0.03483880190501,0.040317034038975,0,0,0.0039474254088684,0.00469108532283179,0.00407021326198544,0.00461878733699818,3,0.0139347985155615,0.0777075065971762,0.0769947235958414,0.049071200776076,0.0325810753458531
121.526890939,25.0909252049999,FALSE,TRUE,TRUE,3.99999999999684,0.249248276675669,0.125001043340565,0.0504333697066727,0.0363382415287248,0.043937603025538,0,0,0.00136670450004682,0.00236976163351645,0.00325433644264465,0.00599009495903502,1.00000000001263,0.0623120691697535,0.160790265489109,0.0768059255303399,0.0487760288339894,0.0322024758262141
121.531390939,25.0909252049999,FALSE,FALSE,TRUE,3.50000000000158,0.218092242091481,0.121162356717599,0.0583613498248629,0.038791703725116,0.0462070524723335,0,0,0,0.00124456971679599,0.00206998762156539,0.00538382191131786,2.99999999999368,0.186936207506506,0.159241954542936,0.0768059255303399,0.0487333606280592,0.0322038867083522
121.535890939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0.0657738507894754,0.0643415680056083,0.0445885634252545,0.0462558386964261,0,0,0,0.00036029131768976,0.000966456437612696,0.00499529620896084,0,0,0.0830827588919333,0.0759661625964156,0.0491023770064034,0.0320521467090633
121.540390939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0.00979420651996152,0.0531496990018001,0.0438428691333407,0.0472418009655317,0,0,0,0.000180145658844311,0.000645890837238155,0.00453815844959561,0,0,0,0.0306477708106523,0.0493040906353408,0.0318559660130763
121.544890939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0.028811277095351,0.0335391713039241,0.0327260022699991,0.0476446644471955,0,0,0,0.000598944763854572,0.000503996999102619,0.00490877260049382,0,0,0,0.00219853184539123,0.0172584484273526,0.031308649844978
121.549390939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0.0252151847646579,0.0379706897319976,0.0237242550657773,0.040228813155302,0,0,0.00166373545515159,0.000598944763854572,0.000556921138294271,0.00482293558730072,0,0,0.00303212619737992,0.00318377317979563,0.00178534608440336,0.0111001034245661
121.553890939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0.0305548859390539,0.0329566314293726,0.0267560657759432,0.0332211312030754,0,0,0.00166373545515159,0.00109156543105677,0.000556921138294271,0.0045531243417447,1,0.0123155166800549,0.00576890768183657,0.00318377317979563,0.00226898846992694,0.00218943113536584
121.558390939,25.0909252049999,FALSE,FALSE,FALSE,2.99999999999684,0.0369465500401259,0.0182717767410644,0.0300793488108788,0.024145625020428,0.0295670490410083,0,0,0.00303212619737992,0.00109156543105677,0.000556921138294271,0.00307905199551699,0,0,0.00576890768183657,0.00413171225542184,0.00314496871206678,0.00268459943520976
121.562890939,25.0909252049999,FALSE,FALSE,FALSE,2.00000000000316,0.0359746190364502,0.026935845509559,0.0179944355778447,0.0216019907541246,0.0195494400671566,0,0,0.00136839074222833,0.00109156543105677,0.000556921138294271,0.00310650745726369,0,0,0.00473537143092295,0.00421369513383713,0.00368103836324195,0.00307232697141848
121.567390939,25.0909252049999,FALSE,FALSE,FALSE,3,0.0539619285545901,0.0228074465346433,0.0175793742204468,0.0148850332570573,0.0163015522767792,0,0,0.00136839074222833,0.000492620667202198,0.000602306697508197,0.00163243511103598,0,0,0.00363136813784455,0.00301204500956065,0.0037126551345537,0.00325143592987949
121.571890939,25.0909252049999,TRUE,FALSE,FALSE,0,0,0.0193390415399922,0.0139131829394567,0.0150116825091187,0.0130150020261059,0,0,0,0.000492620667202198,0.000296722634317088,0.00234286471624807,0,0,0.00363136813784455,0.00281469768009214,0.00306895287497611,0.00321467625015603
121.576390939,25.0909252049999,TRUE,FALSE,FALSE,0,0,0.00822293964446425,0.0118726648438074,0.0134015654871692,0.0130591662378241,0,0,0,0,0.00133585280471965,0.00192708707463138,0,0,0.00163277819137825,0.00281469768009214,0.00298934658752944,0.00293056715480902
121.580890939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0.00980497490781476,0.00958434966822114,0.0134742794269089,0.0111569711618731,0,0,0,0,0.00117708889693839,0.00164016787619484,0,0,0,0.00249707380841201,0.00326487759105527,0.00285077697061275
121.585390939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0.0132028118347926,0.0119099909433825,0.0106048283425751,0.0106089216893327,0,0,0,0.000181443407950926,0.00117708889693839,0.000793886118795494,0,0,0,0.0019792655475591,0.00315201129614825,0.00285077697061275
121.589890939,25.0909252049999,FALSE,FALSE,FALSE,1.00000000000632,0.0509173783500471,0.023977649293576,0.0111854069511965,0.0108414959844627,0.00886139668711901,0,0,0,0.000181443407950926,0.00117708889693839,0.000793886118795494,0,0,0.000335302275464433,0.00220919403381719,0.00227603105400841,0.00276319360274409
121.594390939,25.0909252049999,FALSE,FALSE,FALSE,1.99999999999684,0.10183475669929,0.0200213862732527,0.0146640214279873,0.00915030855940477,0.00762479626876463,0,0,0,0.000181443407950926,0.00117708889693839,0.000837978376668477,0,0,0.00118916113620222,0.0014213000288813,0.00168630406514023,0.00203454494641336
121.598890939,25.0909252049999,FALSE,FALSE,TRUE,0,0,0.0247932654436746,0.0123098307589666,0.00844099667867804,0.00675533311309674,0,0,0,0.000181443407950926,0.00113170333772446,0.000862313436392462,0,0,0.00118916113620222,0.0014213000288813,0.00117085342989329,0.00161238182574106
121.603390939,25.0909252049999,FALSE,FALSE,TRUE,1,0.0514587261606677,0.0131429902016213,0.00959585156549058,0.00713840051741089,0.0105078035432379,0,0,0,0.000181443407950926,0.00113170333772446,0.000834857974645766,0,0,0.000853858860737788,0.000790984824935224,0.00106937495690205,0.00122465428953234
121.607890939,25.0909252049999,FALSE,FALSE,TRUE,0,0,0.0114352724801484,0.00522030907040018,0.0124631355542891,0.00971981327284171,0,0,0,0,9.25731673219009e-05,0.000834857974645766,0,0,0,0.000488832597816529,0.000646307094142397,0.00101308595394839
121.612390939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0.00442408728271902,0.00986660080201083,0.00851392896163959,0,0,0,0,0,0.000124428369433674,0,0,0,0,0.000370776090616564,0.000757156012278971
121.616890939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0.00933899349207481,0.00686136572047746,0,0,0,0,0,6.84273175969682e-05,0,0,0,0,0,0.00059047676323248
121.621390939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0.00691237524483762,0.00654219586631864,0,0,0,0,0,6.84273175969682e-05,0,0,0,0,0,0.000366180115822459
121.625890939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0.00691237524483762,0.00486925119708518,0,0,0,0,0,6.84273175969682e-05,0,0,0,0,0,0.000366180115822459
121.630390939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0.00691237524483762,0.00456176556572829,0,0,0,0,0,6.84273175969682e-05,0,0,0,0,0,0.000161189694917595
121.634890939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0.00691237524483762,0.00447358104998229,0,0,0,0,0,2.43350597239851e-05,0,0,0,0,0,7.30051791716288e-05
121.639390939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0.00418156033329683,0,0,0,0,0,0,0,0,0,0,0,0
121.643890939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.648390939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.652890939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.657390939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.661890939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.666390939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.670890939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.675390939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.679890939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.684390939,25.0909252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.436890939,25.0864252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.441390939,25.0864252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.445890939,25.0864252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.450390939,25.0864252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.454890939,25.0864252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.459390939,25.0864252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.463890939,25.0864252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.000673966136800262,0,0,0,0,0,0
121.468390939,25.0864252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.000673966136800262,0,0,0,0,0,0
121.472890939,25.0864252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.00132610008524253,0,0,0,0,0,0
121.477390939,25.0864252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0.00107801734334333,0.00263036798212705,0,0,0,0,0,0
121.481890939,25.0864252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0.00323405203003,0.00414016532739267,0,0,0,0,0,0.00160072549673764
121.486390939,25.0864252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0.000415309074210681,0,0,0,0.00422582798590586,0.00572983947832622,0.00424293005158353,0,0,0,0,0.00107801734334333,0.00201178439349949
121.490890939,25.0864252049999,FALSE,FALSE,FALSE,0,0,0,0,0.000686531326756431,0.0025755929995229,0,0,0,0.00911757138456645,0.00589971585913153,0.00489989705130736,0,0,0,0.00211291399295293,0.0017575228665619,0.00240445103676768
121.495390939,25.0864252049999,FALSE,FALSE,FALSE,0,0,0,0.00134560140044261,0.00417381271120011,0.00423136364545885,0,0,0.00184976503542979,0.00945052909094487,0.00690192232576602,0.00576089450809395,0,0,0,0.00344474481846133,0.00223902445594237,0.00304088015658086
121.499890939,25.0864252049999,FALSE,FALSE,TRUE,0,0,0.00373778166789613,0.00474203018877954,0.00670049079534395,0.00547105682260954,0,0,0.00184976503542979,0.0110496476568528,0.00827260079413897,0.00650566655192013,0,0,0.00184976503542979,0.00402328182495111,0.00308066858874101,0.00342166164943827
121.504390939,25.0864252049999,TRUE,FALSE,TRUE,2,0.00866820703277612,0.00932289589073812,0.00823349479892119,0.00797337508404141,0.0073089077685823,0,0,0.00406364139671854,0.0123332421423413,0.00893314244590129,0.00621048231036328,0,0,0.00345681227567918,0.00421207989045267,0.00362780679048883,0.00397555124615744
121.508890939,25.0864252049999,TRUE,FALSE,TRUE,6,0.023816573387602,0.0165069852360002,0.0103894085632992,0.0104761385380315,0.016920594333464,1,0.00396942889793367,0.00502943557493714,0.00903647368361124,0.00830628755108155,0.00629631932355638,1,0.00396942889793367,0.00398125134651684,0.00443712216221091,0.00445247491926481,0.0246174960947579
121.513390939,25.0864252049999,TRUE,FALSE,TRUE,5.99999999999684,0.0283197098252189,0.0161991483989249,0.01364136290527,0.0259836782998288,0.0250911208651191,1,0.00471995163753897,0.00692680423373531,0.00463674390496751,0.00624216391482623,0.00606378028771179,1,0.00471995163753897,0.00213148631108705,0.00319327130283093,0.0382936725213979,0.0342773352165517
121.517890939,25.0864252049999,TRUE,TRUE,TRUE,5.00000000000316,0.0178832975020475,0.015890030861668,0.0397962008821098,0.0379671431773779,0.0341565072452218,1,0.00357665950040724,0.00471292787244656,0.00430378619858909,0.00408588908900922,0.00623358473705497,0,0,0.0023123016941143,0.0647554122451668,0.0527233553220908,0.0386995522552255
121.522390939,25.0864252049999,TRUE,FALSE,TRUE,6,0.0206133810911347,0.0642099043095994,0.0575858756112254,0.0446827184139854,0.0518011711603643,0,0,0.00189736865879817,0.00270466763268114,0.00635274454584563,0.00472378739178935,0,0,0.0926023828103344,0.094086668439773,0.0520438497988722,0.0370988267584879
121.526890939,25.0864252049999,FALSE,FALSE,TRUE,3.00000000001895,0.18693620750808,0.0988595573042907,0.0540944110010837,0.0581794875786151,0.0560086393215074,0,0,0,0.00142107314719262,0.00535053807921114,0.00609509501382619,5.00000000000632,0.311560345845226,0.154914451979235,0.0938978703742714,0.0515623482094918,0.036720227238849
121.531390939,25.0864252049999,FALSE,FALSE,TRUE,2.00000000000316,0.12462413833813,0.0935835606187057,0.056965027241584,0.0623243630235052,0.0589276891326424,0,0,0,0.000492013620016855,0.00641659144847991,0.00543812801410236,5.99999999999684,0.373872415013602,0.153126589355959,0.0936728281025132,0.0507743614143861,0.0366202502169736
121.535890939,25.0864252049999,FALSE,FALSE,FALSE,0,0,0.0451186179314002,0.0562006095879805,0.0684777481126018,0.0579832937774606,0,0,0,0,0.00575604979671759,0.00504890925076917,0,0,0.0623120691689008,0.0929089333508186,0.0507110570765735,0.036434609441554
121.540390939,25.0864252049999,FALSE,FALSE,FALSE,0,0,0.0127803066638185,0.0374429443644642,0.0671509315678175,0.0589649655304197,0,0,0,0,0.00608476641288226,0.00459105640537954,0,0,0,0.0309632759562873,0.0506315696803664,0.0363579147803029
121.544890939,25.0864252049999,TRUE,FALSE,FALSE,3.99999999999053,0.0258357895106873,0.0197508255514367,0.018561696789055,0.0553154440374261,0.0586538703846246,0,0,0,0.000598944763854572,0.00646715036394806,0.00436431792593927,0,0,0.00204993780432308,0.00251403699102619,0.0172930462284396,0.0358040251835837
121.549390939,25.0864252049999,TRUE,FALSE,FALSE,4,0.0258357895107485,0.0180892141601742,0.0248293009596763,0.0458557999724156,0.0516840936278863,0,0,0.00166373545515159,0.000598944763854572,0.00637897481657202,0.00427848091274617,0,0,0.00610703290386454,0.00349927832543059,0.00178534608440336,0.0154546541237567
121.553890939,25.0864252049999,FALSE,FALSE,FALSE,2,0.0299472381927286,0.0251581056214612,0.0247494597473737,0.0418507518033215,0.0448383520303316,1,0.0149736190963643,0.00166373545515159,0.00109156543105677,0.00394224297893029,0.0038588860001485,1,0.0149736190963643,0.00884381438832119,0.00349927832543059,0.00226898846992694,0.00710784983402493
121.558390939,25.0864252049999,FALSE,FALSE,FALSE,2.99999999999684,0.036946550040126,0.0303951110801486,0.0289201575117751,0.0270566518595977,0.0369344495225822,0,0,0.00303212619737992,0.00109156543105677,0.00394224297893029,0.0023848136539208,2,0.0246310333601099,0.00679387658399811,0.00434204901917848,0.00361926371356393,0.00318080109519504
121.562890939,25.0864252049999,FALSE,FALSE,FALSE,2.00000000000316,0.0246310333601488,0.0389129645018072,0.0244696865444943,0.0223051022828214,0.0197188755105955,1,0.0123155166800549,0.00136839074222833,0.00109156543105677,0.00150551114128857,0.00241226911566749,0,0,0.00536994558341836,0.00511065592045963,0.00438414989193944,0.00456093195137431
121.567390939,25.0864252049999,FALSE,FALSE,FALSE,3,0.0539619285545901,0.031796956537948,0.0254795579555646,0.015588144785754,0.0173726935255929,0,0,0.00136839074222833,0.000492620667202198,0.0015508967005025,0.000938196769439783,1,0.0179873095181967,0.00491083212110504,0.00480596658280634,0.00454125338377786,0.00523624256982061
121.571890939,25.0864252049999,TRUE,FALSE,FALSE,5,0.0367375093060107,0.0238138926912735,0.0206022050711676,0.0157147940378154,0.0139497844709303,0,0,0,0.000581576363261493,0.000771017635814239,0.00164862637465188,2,0.0146950037224043,0.00563001020876736,0.00483100849348594,0.0041458080630927,0.00519948289009714
121.576390939,25.0864252049999,TRUE,FALSE,FALSE,3.99999999999053,0.0293900074447389,0.01254494390479,0.0182086047546756,0.0140361424024782,0.0149727924172952,0,0,0,8.89556960592951e-05,0.000431976097020231,0.00123284873303519,0,0,0.00518544056796092,0.00502990630054878,0.00406620177564603,0.00491537379475013
121.580890939,25.0864252049999,TRUE,FALSE,FALSE,1.00000000000947,0.0078789400494286,0.0133901923744894,0.0146621451095072,0.0142441098049219,0.0131524173373004,0,0,0,8.89556960592951e-05,0.00027321218923897,0.000945929534598642,0,0,0.00290777254581759,0.00491118023593148,0.00434173277917186,0.00483558361055386
121.585390939,25.0864252049999,FALSE,FALSE,TRUE,1.5,0.0509758266761653,0.0167045629678471,0.0154590500374875,0.0113746587205882,0.0133359968238323,0,0,0,0.000270399104010221,0.00027321218923897,0.000793886118795494,0,0,0.00393947002467214,0.00373429972824802,0.00422886648426484,0.00483558361055386
121.589890939,25.0864252049999,TRUE,FALSE,TRUE,2.99999999999368,0.00905316143749205,0.026232534326631,0.0131784330118485,0.0119501880786653,0.0111535468637077,0,0,0.000504009466530349,0.000270399104010221,0.00027321218923897,0.000793886118795494,0,0,0.00259018730851326,0.00330515596767484,0.00287859124062785,0.0047480002426852
121.594390939,25.0864252049999,TRUE,FALSE,TRUE,1.00000000000632,0.00301772047918943,0.0219048429895765,0.016544353490209,0.0105384767006916,0.0100151391944718,0,0,0.000504009466530349,0.000181443407950926,0.00027321218923897,0.000870709293041324,1.00000000000316,0.0030177204791799,0.00394805563578139,0.00229487272259085,0.002398909440749,0.00358861175911488
121.598890939,25.0864252049999,TRUE,FALSE,TRUE,1.99999999999684,0.0153694594932559,0.0266551432374738,0.0139912650141254,0.00997493922354497,0.00925207915447017,0,0,0.000504009466530349,0.000181443407950926,0.000300713831815077,0.000958886222165159,1,0.00768472974664009,0.00219718006926451,0.00209597491552801,0.00190374648855547,0.00325157113097572
