編號,案類,發生(現)日期,發生時段,發生(現)地點,lat,long
527,住宅竊盜,1041128,19~21,台北市大同區鄰江里18鄰重慶北路三段236巷31~60號,25.0706006,121.51262550000001
528,住宅竊盜,1041129,10~12,台北市士林區義信里2鄰大東路1~30號,25.0865996,121.52535149999994
529,住宅竊盜,1041129,10~12,台北市松山區南京東路四段52巷1~30號,25.0519742,121.54953069999999
530,住宅竊盜,1041129,19~21,台北市士林區天玉里天母北路4巷1~30號,25.1189123,121.52584179999997
531,住宅竊盜,1041130,10~12,台北市文山區興得里興隆路三段112巷4弄1~30號,25.000434,121.55522300000007
532,住宅竊盜,1041201,07~09,台北市大同區揚雅里昌吉街61巷1~30號,25.0662122,121.51478559999998
533,住宅竊盜,1041201,10~12,台北市大安區黎元里安居街81巷1~30號,25.0181818,121.55203589999996
534,住宅竊盜,1041201,22~24,台北市信義區國業里松山路540巷3弄31 ~ 60號,25.0367699,121.5779116
535,住宅竊盜,1041202,07~09,台北市中山區雙城街28巷1~30號,25.0659489,121.52385509999999
536,住宅竊盜,1041203,04~06,台北市內湖區民權東路六段121~150號,25.0690935,121.59267729999999
537,住宅竊盜,1041203,04~06,台北市北投區榮光里石牌路一段166巷61~90號,25.1124156,121.51491980000003
538,住宅竊盜,1041203,10~12,台北市中山區吉林路241~270號,25.051276,121.52992710000001
539,住宅竊盜,1041203,10~12,台北市北投區湖山里湖底路1~30號,25.1487172,121.53426960000002
540,住宅竊盜,1041204,10~12,台北市大安區光信里仁愛路四段301~330號,25.037553,121.55543209999996
541,住宅竊盜,1041204,10~12,台北市松山區南京東路五段361~390號,25.0511386,121.56974939999998
542,住宅竊盜,1041205,22~24,台北市中山區新生北路二段41巷31~60號,25.0553858,121.5293891
543,住宅竊盜,1041206,07~09,台北市士林區福順里4鄰重慶北路四段61~90號,25.0812539,121.51265699999999
544,住宅竊盜,1041206,16~18,台北市士林區福志里忠勇街31~60號,25.0981781,121.53353070000003
545,住宅竊盜,1041207,19~21,台北市松山區南京東路四段1~30號,25.0519742,121.54953069999999
546,住宅竊盜,1041208,07~09,台北市大安區古風里泰順街1~30號,25.0260299,121.531653
547,住宅竊盜,1041208,16~18,台北市士林區富光里葫蘆街47巷1~30號,25.0799597,121.51060540000003
548,住宅竊盜,1041208,22~24,台北市文山區景仁里羅斯福路六段91~120號,24.9974527,121.54048950000004
549,住宅竊盜,1041209,07~09,台北市中正區林興里羅斯福路三段121~150號,25.0199964,121.52866429999995
550,住宅竊盜,1041209,13~15,台北市內湖區康樂街76巷1~30號,25.0699338,121.61877230000005
551,住宅竊盜,1041210,16~18,台北市大安區正聲里光復南路346巷1~30號,25.0385092,121.55668960000003
552,住宅竊盜,1041211,07~09,台北市大安區昌隆里忠孝東路三段211~240號,25.041912,121.5395191
553,住宅竊盜,1041211,19~21,台北市大同區斯文里承德路三段91~120號,25.0662568,121.51859919999993
554,住宅竊盜,1041212,04~06,台北市中山區龍江路229巷1~30號,25.0574046,121.54075799999998
555,住宅竊盜,1041212,04~06,台北市中山區龍江路229巷1~30號,25.0574046,121.54075799999998
556,住宅竊盜,1041212,10~12,台北市士林區社子里社正路45巷29弄1~30號,25.0902425,121.50871129999996
557,住宅竊盜,1041212,10~12,台北市松山區八德路三段12巷53弄1~30號,25.045819,121.55082990000005
558,住宅竊盜,1041213,22~24,台北市信義區永吉里中坡北路43巷1~30號,25.045997,121.58034399999997
559,住宅竊盜,1041214,16~18,台北市大安區群賢里和平東路三段1~30號,25.0271121,121.54684859999998
560,住宅竊盜,1041215,07~09,台北市中山區民權東路二段113巷1弄1~30號,25.0628844,121.52809830000001
561,住宅竊盜,1041215,22~24,台北市大安區仁愛里敦化南路一段270巷1~30號,25.0388947,121.54670280000005
562,住宅竊盜,1041216,10~12,台北市松山區南京東四段1~30號,25.0526235,121.54994970000007
563,住宅竊盜,1041216,13~15,台北市內湖區西湖里環山路一段59巷10弄1~30號,25.0826777,121.56566780000003
564,住宅竊盜,1041217,13~15,台北市士林區福中里通河東街一段136巷1~30號,25.0873499,121.51663899999994
565,住宅竊盜,1041219,07~09,台北市中山區林森北路119巷1~30號,25.0508342,121.52525319999995
566,住宅竊盜,1041219,22~24,台北市士林區福順里重慶北路四段49巷15弄31~60號,25.0815987,121.51166920000003
567,住宅竊盜,1041219,22~24,台北市中山區吉林路271~300號,25.0622684,121.53042069999992
568,住宅竊盜,1041220,10~12,台北市松山區光復北路230巷31~60號,25.0499163,121.55801900000006
569,住宅竊盜,1041220,10~12,台北市松山區健康路391~420號,25.0544993,121.56879930000002
570,住宅竊盜,1041220,16~18,台北市大安區黎孝里安居街46巷1~30號,25.0205418,121.55411219999996
571,住宅竊盜,1041220,19~21,台北市信義區松友里信義路六段76巷8弄1~30號,25.0340999,121.57678799999996
572,住宅竊盜,1041221,10~12,台北市中正區網溪里同安街86巷1~30號,25.0218885,121.52012009999999
573,住宅竊盜,1041221,19~21,台北市內湖區東湖路113巷1~30號,25.0707526,121.61605280000003
574,住宅竊盜,1041221,22~24,台北市內湖區星雲路15巷18弄1~30號,25.0788681,121.59042090000003
575,住宅竊盜,1041222,04~06,台北市信義區中興里信義路四段361~390號,25.0331534,121.55852159999995
576,住宅竊盜,1041222,07~09,台北市萬華區富民路91~120號,25.018547,121.49893999999995
577,住宅竊盜,1041222,07~09,台北市萬華區富民路91~120號,25.018547,121.49893999999995
578,住宅竊盜,1041222,07~09,台北市萬華區富民路91~120號,25.018547,121.49893999999995
579,住宅竊盜,1041222,10~12,台北市中正區網溪里廈門街99巷1~30號,25.021568,121.51856880000003
580,住宅竊盜,1041222,10~12,台北市萬華區富民路91~120號,25.018547,121.49893999999995
581,住宅竊盜,1041222,10~12,台北市萬華區富民路91~120號,25.018547,121.49893999999995
582,住宅竊盜,1041223,01~03,台北市大同區至聖里重慶北路三段257巷1~30號,25.071528,121.51507429999992
583,住宅竊盜,1041223,07~09,台北市萬華區長泰街1~30號,25.0231238,121.50142460000006
584,住宅竊盜,1041223,16~18,台北市士林區天母里中山北路七段219巷1~30號,25.1280356,121.53279700000007
585,住宅竊盜,1041223,19~21,台北市中正區網溪里廈門街99巷1~30號,25.021568,121.51856880000003
586,住宅竊盜,1041224,10~12,台北市北投區立賢里尊賢街241~270號,25.1160786,121.50768990000006
587,住宅竊盜,1041224,13~15,台北市萬華區西園路一段241~270號,25.0347003,121.49887579999995
588,住宅竊盜,1041225,16~18,台北市士林區天和里中山北路七段14巷63弄1~30號,25.1215225,121.53454590000001
589,住宅竊盜,1041225,16~18,台北市中正區板溪里汀州路二段127巷1~30號,25.0252274,121.51941720000002
590,住宅竊盜,1041225,19~21,台北市內湖區康寧路一段173巷1~30號,25.078701,121.59546899999998
591,住宅竊盜,1041226,10~12,台北市松山區塔悠路1~30號,25.0496798,121.57186899999999
592,住宅竊盜,1041226,22~24,台北市南港區九如里研究院路三段10巷1~30號,25.0351181,121.61396050000008
593,住宅竊盜,1041228,04~06,台北市內湖區麗山街348巷10弄1~30號,25.0822257,121.57368700000006
594,住宅竊盜,1041228,13~15,台北市中正區光復里漢口街一段80巷1~30號,25.044866,121.51231699999994
595,住宅竊盜,1041228,16~18,台北市信義區雅祥市民大路六段1~30號,25.0495585,121.57204079999997
596,住宅竊盜,1041229,16~18,台北市士林區後港里14鄰承德路四段301~330號,25.0898744,121.51775169999996
597,住宅竊盜,1041229,22~24,台北市北投區立賢里尊賢街211~240號,25.1154128,121.50783799999999
598,住宅竊盜,1041230,04~06,台北市萬華區梧州街46巷10弄1~30號,25.036191,121.49733560000004
599,住宅竊盜,1041230,04~06,台北市萬華區萬大路486巷1~30號,25.01975,121.49706100000003
600,住宅竊盜,1041231,13~15,台北市大安區全安里5鄰和平東路三段91~120號,25.024688,121.55058550000001
601,住宅竊盜,1041231,22~24,台北市文山區景興路275巷1~30號,24.9984159,121.54491800000005
602,住宅竊盜,1050101,01~03,台北市文山區木新里21鄰保儀路109巷1~30號,24.986165,121.56906700000002
603,住宅竊盜,1050101,19~21,台北市松山區濱江街430巷1~30號,25.0708724,121.56034599999998
604,住宅竊盜,1050101,22~24,台北市中山區錦州街31~60號,25.0604257,121.5264588
605,住宅竊盜,1050101,22~24,台北市士林區中山北路7段14巷61 ~ 90號,25.1186097,121.53145280000001
606,住宅竊盜,1050101,22~24,台北市內湖區康樂街110巷16弄1 ~ 30號,25.0706516,121.61833130000002
607,住宅竊盜,1050102,10~12,台北市中正區龍興里三元街1 ~ 30號,25.0298591,121.50854179999999
608,住宅竊盜,1050102,16~18,台北市中山區松江路235巷1~30號,25.0456563,121.53298589999997
609,住宅竊盜,1050102,19~21,台北市中正區愛國西路1~30號,25.0356043,121.51429529999996
610,住宅竊盜,1050103,13~15,台北市信義區興隆里逸仙路50巷1~30號,25.039659,121.56173999999999
611,住宅竊盜,1050103,16~18,台北市大安區錦華里杭州南路二段93巷1~30號,25.0286167,121.52213039999992
612,住宅竊盜,1050103,19~21,台北市中山區新生北路二段58巷1~30號,25.0552902,121.52687279999998
613,住宅竊盜,1050104,07~09,台北市內湖區康樂街136巷29弄31~60號,25.072837,121.61799199999996
614,住宅竊盜,1050104,19~21,台北市大安區虎嘯里敦化南路二段151~180號,25.0236949,121.54834570000003
615,住宅竊盜,1050104,22~24,台北市松山區南京東路五段251巷46弄1~30號,25.0518185,121.55736739999998
616,住宅竊盜,1050105,13~15,台北市內湖區康寧路一段301~330號,25.0787295,121.59871099999998
617,住宅竊盜,1050106,01~03,台北市文山區順興里9鄰木新路二段158巷1弄1~30號,24.987622,121.57081300000004
618,住宅竊盜,1050106,10~12,台北市中正區南福里寧波西街1~30號,25.0310232,121.51823739999998
619,住宅竊盜,1050107,13~15,台北市士林區蘭興里德行東路1~30號,25.1096146,121.5335159
620,住宅竊盜,1050107,16~18,台北市士林區蘭興里德行東路1~30號,25.1096146,121.5335159
621,住宅竊盜,1050107,19~21,台北市信義區五常里永吉路181~210號,25.045853,121.57196399999998
622,住宅竊盜,1050108,22~24,台北市文山區萬隆里羅斯福路五段211~240號,25.0013529,121.53893300000004
623,住宅竊盜,1050109,22~24,台北市南港區鴻福里玉成街241~270號,25.0429569,121.58565109999995
624,住宅竊盜,1050110,04~06,台北市文山區萬盛里萬盛街91~120號,25.0055973,121.54279739999993
625,住宅竊盜,1050110,07~09,台北市北投區奇岩里公館路85巷2弄1~30號,25.1302713,121.50572599999998
626,住宅竊盜,1050110,16~18,台北市內湖區康樂街136巷30弄1~30號,25.0719275,121.61777860000007
627,住宅竊盜,1050110,19~21,台北市松山區南京東路五段250巷2弄1~30號,25.0518185,121.55736739999998
628,住宅竊盜,1050111,16~18,台北市士林區葫蘆里延平北路五段241~270號,25.0846082,121.50972869999998
629,住宅竊盜,1050111,16~18,台北市萬華區康定路1~30號,25.0461223,121.50343650000002
630,住宅竊盜,1050111,19~21,台北市士林區蘭雅里德行東路1~30號,25.1096146,121.5335159
631,住宅竊盜,1050112,07~09,台北市士林區天和里天母東路91巷1~30號,25.118553,121.53502200000003
632,住宅竊盜,1050113,04~06,台北市內湖區康樂街220巷2弄1~30號,25.0760699,121.62030770000001
633,住宅竊盜,1050113,10~12,台北市大同區至聖里民族西路187巷1~30號,25.0689233,121.51493069999992
634,住宅竊盜,1050113,16~18,台北市北投區承德路七段361~390號,25.1184151,121.50255519999996
635,住宅竊盜,1050113,22~24,台北市南港區九如里研究院路三段10巷1~30號,25.0351181,121.61396050000008
636,住宅竊盜,1050114,10~12,台北市大同區雙連里重慶北路二段2巷151~180號,25.058404,121.513825
637,住宅竊盜,1050114,22~24,台北市中山區明水路541~570號,25.078471,121.55184099999997
638,住宅竊盜,1050115,07~09,台北市南港區合成里忠孝東路六段61~90號,25.0465596,121.5835452
639,住宅竊盜,1050115,10~12,台北市文山區忠順里14鄰興隆路四段145巷83弄1~30號,24.985103,121.56297369999993
640,住宅竊盜,1050116,10~12,台北市內湖區金湖路331~360號,25.0735581,121.60359059999996
641,住宅竊盜,1050116,16~18,台北市北投區開明里復興四路1~30號,25.142415,121.50098300000002
642,住宅竊盜,1050117,13~15,台北市大安區民輝里八德路2段10巷1 ~ 30號,25.0443981,121.53426630000001
643,住宅竊盜,1050118,19~21,台北市內湖區金湖路1~30號,25.0838795,121.59505949999993
644,住宅竊盜,1050119,01~03,台北市中山區北安路630巷9弄1~30號,25.083078,121.54949099999999
645,住宅竊盜,1050119,13~15,台北市大同區寧夏路121~150號,25.0603444,121.51464839999994
646,住宅竊盜,1050119,16~18,台北市文山區興得里興隆路三段31~60號,24.999923,121.5560868
647,住宅竊盜,1050120,07~09,台北市萬華區莒光路271~300號,25.030969,121.49989649999998
648,住宅竊盜,1050120,10~12,台北市大安區義安里敦化南路2段81巷31~60號,25.03037,121.5501911
649,住宅竊盜,1050121,13~15,台北市士林區陽明里凱旋路61~90號,25.1356688,121.54346659999999
650,住宅竊盜,1050122,16~18,台北市松山區南京東路五段291巷6弄1~30號,25.0518185,121.55736739999998
651,住宅竊盜,1050122,22~24,台北市北投區智仁里中和街481~510號,25.1450942,121.49534510000001
652,住宅竊盜,1050123,07~09,台北市信義區雙和里吳興街284巷24弄61~90號,25.02295,121.561644
653,住宅竊盜,1050124,13~15,台北市文山區興昌里辛亥路四段101巷140弄1~30號,25.0069279,121.56287999999995
654,住宅竊盜,1050124,19~21,台北市中山區民生西路45巷9弄1~30號,25.0590931,121.52097270000002
655,住宅竊盜,1050125,07~09,台北市內湖區安康路434巷20弄1~30號,25.0665728,121.61550499999998
656,住宅竊盜,1050125,10~12,台北市大安區黎和里和平東路三段416巷25弄1~30號,25.0177844,121.55850510000005
657,住宅竊盜,1050125,10~12,台北市北投區中庸里雙全街62巷1~30號,25.138632,121.50092900000004
658,住宅竊盜,1050125,10~12,台北市中正區黎明里重慶南路一段1~30號,25.0468944,121.5134031
659,住宅竊盜,1050126,07~09,台北市士林區百齡里8鄰福港街259巷1~30號,25.0840298,121.51916959999994
660,住宅竊盜,1050126,16~18,台北市松山區三民路96巷1~30號,25.0571965,121.56375270000001
661,住宅竊盜,1050127,13~15,台北市北投區立賢里實踐街5巷1~30號,25.1147564,121.50754540000003
662,住宅竊盜,1050128,13~15,台北市內湖區碧山里7鄰內湖路三段60巷12弄61~90號,25.0889762,121.59196850000001
663,住宅竊盜,1050128,19~21,台北市士林區福順里延平北路五段121~150號,25.0824998,121.51044780000007
664,住宅竊盜,1050129,04~06,台北市內湖區新明路380巷6弄1~30號,25.0556152,121.57998709999993
665,住宅竊盜,1050129,13~15,台北市北投區中央里中正街49巷31弄31~60號,25.1312991,121.50024510000003
666,住宅竊盜,1050129,16~18,台北市松山區南京東路五段291巷19弄31~60號,25.0517805,121.55840539999997
667,住宅竊盜,1050129,22~24,台北市內湖區文德路208巷6弄1~30號,25.0785252,121.58046149999996
668,住宅竊盜,1050130,10~12,台北市大安區黎孝里和平東路三段271~300號,25.0223056,121.55505070000004
669,住宅竊盜,1050130,22~24,台北市信義區忠孝東路四段481~510號,25.0413646,121.56041640000001
670,住宅竊盜,1050131,10~12,台北市中山區民權東路三段61~90號,25.0625501,121.5432045
671,住宅竊盜,1050131,22~24,台北市中山區林森北路107巷31~60號,25.0502007,121.52612199999999
672,住宅竊盜,1050201,19~21,台北市松山區南京東路五段181~210號,25.0511923,121.56514609999999
673,住宅竊盜,1050202,19~21,台北市南港區九如里研究院路三段10巷1~30號,25.0351181,121.61396050000008
674,住宅竊盜,1050203,04~06,台北市大同區玉泉里西寧北路86巷1~30號,25.052127,121.50865899999997
675,住宅竊盜,1050203,07~09,台北市中山區新生北路三段87巷1~30號,25.0630072,121.52814460000002
676,住宅竊盜,1050203,10~12,台北市松山區南京東路五段389巷11弄1~30號,25.0518185,121.55736739999998
677,住宅竊盜,1050203,19~21,台北市南港區仁福里福德街373巷31~60號,25.039398,121.59165499999995
678,住宅竊盜,1050204,13~15,台北市文山區萬隆里萬隆街61~90號,25.0004769,121.53660000000002
679,住宅竊盜,1050205,07~09,台北市中山區新生北路二段127巷31~60號,25.0599131,121.52943549999998
680,住宅竊盜,1050205,16~18,台北市士林區天壽里中山北路六段441巷1~30號,25.1141363,121.52704730000005
681,住宅竊盜,1050207,07~09,台北市中山區中山北路一段33巷1~30號,25.0488445,121.52158750000001
682,住宅竊盜,1050207,16~18,台北市大安區錦安里麗水街17巷1~30號,25.028834,121.52829199999996
683,住宅竊盜,1050208,19~21,台北市大安區臨江里5鄰通化街123巷31~60號,25.0291,121.5552927
684,住宅竊盜,1050209,10~12,台北市內湖區成功路二段250巷1~30號,25.065579,121.59330699999998
685,住宅竊盜,1050209,22~24,台北市大安區通安里17鄰通化街170巷1~30號,25.0312825,121.55408420000003
686,住宅竊盜,1050210,07~09,台北市萬華區大理街160巷23弄1~30號,25.0321164,121.49372010000002
687,住宅竊盜,1050210,07~09,台北市松山區精忠里民生東路四段55巷1~30號,25.058151,121.55059000000006
688,住宅竊盜,1050210,13~15,台北市士林區福中里12鄰通河東街一段124巷1~30號,25.086729,121.51619099999994
689,住宅竊盜,1050210,19~21,台北市士林區天和里中山北路七段114巷61弄1~30號,25.1232584,121.53536889999998
690,住宅竊盜,1050211,10~12,台北市中山區民生東路二段147巷5弄1~30號,25.0592981,121.53494249999994
691,住宅竊盜,1050212,01~03,台北市士林區福林里10鄰中山北路五段280巷1~30號,25.086834,121.527826
692,住宅竊盜,1050212,16~18,台北市萬華區三水街61~90號,25.035749,121.50369879999994
693,住宅竊盜,1050213,19~21,台北市信義區正和里光復南路421巷91~120號,25.0362022,121.55963159999999
694,住宅竊盜,1050214,19~21,台北市南港區東新里向陽路120巷2弄1~30號,25.0549661,121.59641770000007
695,住宅竊盜,1050217,01~03,台北市中正區水源里羅斯福路四段52巷16弄1~30號,25.0154208,121.53335859999993
696,住宅竊盜,1050217,10~12,台北市中山區吉林路199巷1~30號,25.0668125,121.53052819999994
697,住宅竊盜,1050217,16~18,台北市北投區吉利里石牌路一段39巷120弄1~30號,25.1170666,121.50986
698,住宅竊盜,1050218,01~03,台北市中山區農安街1~30號,25.0649794,121.52919180000004
699,住宅竊盜,1050218,01~03,台北市中山區民權東路二段152巷6弄1~30號,25.0628844,121.52809830000001
700,住宅竊盜,1050219,13~15,台北市松山區市民大道五段121~150號,25.04785,121.56339100000002
701,住宅竊盜,1050219,16~18,台北市中山區伊通街99巷15之1~30號,25.0533244,121.53586989999997
702,住宅竊盜,1050220,01~03,台北市士林區福順里重慶北路四段61~90號,25.0812539,121.51265699999999
703,住宅竊盜,1050220,07~09,台北市內湖區港富里18鄰內湖路一段737巷91~120號,25.0824259,121.57928560000005
704,住宅竊盜,1050220,19~21,台北市萬華區大理街159巷3弄1~30號,25.0349693,121.49609520000001
705,住宅竊盜,1050221,07~09,台北市萬華區萬大路277巷31~60號,25.0319463,121.50073799999996
706,住宅竊盜,1050222,10~12,台北市萬華區萬大路486巷37弄1~30號,25.019974,121.49632099999997
707,住宅竊盜,1050223,04~06,台北市中正區愛國里9鄰延平南路258巷1~30號,25.0330108,121.50717350000002
708,住宅竊盜,1050223,13~15,台北市北投區福興里自強街5巷91~120號,25.1125655,121.51088370000002
709,住宅竊盜,1050224,13~15,台北市士林區後港里大南路391~420號,25.0896051,121.51561259999994
710,住宅竊盜,1050225,10~12,台北市文山區辛亥路六段31~60號,24.9903921,121.55265869999994
711,住宅竊盜,1050225,22~24,台北市內湖區新明路219巷2弄1~30號,25.0578054,121.58784830000002
712,住宅竊盜,1050226,07~09,台北市中正區文盛里羅斯福路三段316巷9弄1~30號,25.015572,121.53184299999998
713,住宅竊盜,1050226,10~12,台北市大安區正聲里仁愛路四段391~420號,25.0379061,121.55623160000005
714,住宅竊盜,1050227,10~12,台北市萬華區中華路2段364巷1 ~ 30號,25.0287765,121.5044408
715,住宅竊盜,1050227,19~21,台北市萬華區中華路二段416巷61~90號,25.027083,121.50415010000006
716,住宅竊盜,1050228,16~18,台北市中山區新生北路二段27巷1~30號,25.060546,121.527963
717,住宅竊盜,1050301,10~12,台北市松山區東新街54巷1~30號,25.061762,121.56540500000006
718,住宅竊盜,1050302,13~15,台北市大同區市民大道一段181~210號,25.0489171,121.5163986
719,住宅竊盜,1050303,01~03,台北市士林區社新里6鄰社子街31~60號,25.0876342,121.50786700000003
720,住宅竊盜,1050303,07~09,台北市北投區吉慶里承德路七段164巷1~30號,25.1133394,121.50874729999998
721,住宅竊盜,1050304,07~09,台北市中山區民族東路31~60號,25.0683635,121.52474340000003
722,住宅竊盜,1050304,10~12,台北市北投區開明里復興四路8巷1~30號,25.141631,121.49979499999995
723,住宅竊盜,1050305,22~24,台北市士林區天壽里16鄰天母西路31~60號,25.1185422,121.52429000000006
724,住宅竊盜,1050306,10~12,台北市中山區龍江路295巷1~30號,25.0470691,121.54052300000001
725,住宅竊盜,1050307,16~18,台北市內湖區內湖路二段301~330號,25.0826133,121.59100519999993
726,住宅竊盜,1050307,22~24,台北市大安區建倫里22鄰忠孝東路四段170巷17弄1~30號,25.0400232,121.55087460000004
727,住宅竊盜,1050308,01~03,台北市文山區景慶里景福街242巷1~30號,24.9933972,121.5397461
728,住宅竊盜,1050308,10~12,台北市中正區南福里羅斯福路一段90巷1~30號,25.0313947,121.51902100000007
729,住宅竊盜,1050308,13~15,台北市內湖區新富街31~60號,25.0591822,121.58319010000002
730,住宅竊盜,1050310,13~15,台北市萬華區大理街31~60號,25.0346823,121.5020786
731,住宅竊盜,1050310,16~18,台北市大安區光武里24鄰復興南路一段135巷1~30號,25.0428162,121.54422260000001
732,住宅竊盜,1050311,01~03,台北市士林區社新里社子街112巷20弄1~30號,25.0875044,121.50786319999997
733,住宅竊盜,1050311,01~03,台北市士林區社新里19鄰社子街22巷65弄1~30號,25.0868208,121.50570930000004
734,住宅竊盜,1050312,01~03,台北市松山區寶清街1~30號,25.0496729,121.56912469999997
735,住宅竊盜,1050313,07~09,台北市松山區南京東路五段251巷22弄31~60號,25.0517805,121.55840539999997
736,住宅竊盜,1050314,16~18,台北市士林區蘭興里德行西路93巷6弄1~30號,25.105136,121.52109300000006
737,住宅竊盜,1050314,16~18,台北市信義區六合里信義路五段150巷391~420號,25.024408,121.57113300000003
738,住宅竊盜,1050314,19~21,台北市中山區錦州街31~60號,25.0604257,121.5264588
739,住宅竊盜,1050314,19~21,台北市中山區林森北路391~420號,25.0598131,121.52540079999994
740,住宅竊盜,1050314,22~24,台北市中山區市民大道三段121~150號,25.0447788,121.53844830000003
741,住宅竊盜,1050315,13~15,台北市中山區中山北路一段33巷31~60號,25.048525,121.52324499999997
742,住宅竊盜,1050316,07~09,台北市士林區永福里莊頂路91~120號,25.1103231,121.55335730000002
743,住宅竊盜,1050316,19~21,台北市北投區開明里中和街278巷13樓,25.140620,121.500793
744,住宅竊盜,1050317,07~09,台北市中正區南福里羅斯福路二段8巷14弄1~30號,25.0281939,121.52129100000002
745,住宅竊盜,1050318,22~24,台北市中山區林森北路391~420號,25.0598131,121.52540079999994
746,住宅竊盜,1050320,13~15,台北市中正區水源里汀州路三段230巷25弄1~30號,25.0107676,121.53303470000003
747,住宅竊盜,1050320,16~18,台北市中山區中山北路一段33巷20弄1~30號,25.0488445,121.52158750000001
748,住宅竊盜,1050321,10~12,台北市士林區天母里天母北路87巷2弄1~30號,25.12252,121.52696200000003
749,住宅竊盜,1050321,22~24,台北市中山區中山北路二段137巷24之1~30號,25.0537939,121.52241129999993
750,住宅竊盜,1050322,16~18,台北市大安區建倫里安和路一段31~60號,25.0385008,121.55077979999999
751,住宅竊盜,1050323,01~03,台北市士林區天祿里士東路91巷1~30號,25.1132262,121.52962260000004
752,住宅竊盜,1050323,22~24,台北市中正區頂東里羅斯福路三段58巷1~30號,25.0213801,121.52707110000006
753,住宅竊盜,1050324,19~21,台北市中山區長春路91~120號,25.0548889,121.52882610000006
754,住宅竊盜,1050325,01~03,台北市內湖區內湖路一段411巷1~30號,25.0818248,121.57108100000005
755,住宅竊盜,1050328,19~21,台北市萬華區長泰街241~270號,25.0214346,121.4946658
756,住宅竊盜,1050328,22~24,台北市大安區德安里敦化南路1段331 ~ 360號,25.0339537,121.5485559
757,住宅竊盜,1050330,10~12,台北市內湖區文德路22巷16弄1~30號,25.0774328,121.58002520000002
758,住宅竊盜,1050330,22~24,台北市北投區中庸里大業路691 ~ 720號,25.1371817,121.50018469999998
759,住宅竊盜,1050331,22~24,台北市士林區臨溪里至善路二段323巷1~30號,25.0977879,121.54628200000002
760,住宅竊盜,1050401,16~18,台北市萬華區頂碩里7鄰大埔街1~30號,25.0324315,121.50443769999993
761,住宅竊盜,1050401,22~24,台北市信義區永吉里松山路151~180號,25.046597,121.57801500000005
762,住宅竊盜,1050402,19~21,台北市信義區大道里中坡南路1~30號,25.0431247,121.58299690000001
763,住宅竊盜,1050403,13~15,台北市萬華區青年路31~60號,25.0256221,121.50507429999993
764,住宅竊盜,1050403,13~15,台北市萬華區青年路31~60號,25.0256221,121.50507429999993
765,住宅竊盜,1050403,16~18,台北市北投區榮華里富貴一路1巷1~30號,25.1140843,121.52380459999995
766,住宅竊盜,1050403,19~21,台北市萬華區廣州街61~90號,25.0364893,121.50256939999997
767,住宅竊盜,1050404,07~09,台北市北投區中央里中央南路一段102巷1~30號,25.131082,121.500088
768,住宅竊盜,1050404,10~12,台北市北投區石牌里明德路67巷1~30號,25.1084969,121.51833609999994
769,住宅竊盜,1050405,22~24,台北市大安區錦泰里7鄰杭州南路二段61巷1~30號,25.029979,121.52398100000005
770,住宅竊盜,1050406,16~18,台北市大同區景星里迪化街2段61 ~ 90號,25.0647795,121.509412
771,住宅竊盜,1050407,07~09,台北市文山區興旺里10鄰福興路4巷7弄1~30號,25.0033783,121.551379
772,住宅竊盜,1050407,10~12,台北市中正區南門里延平南路181~210號,25.0342563,121.5075713
773,住宅竊盜,1050407,13~15,台北市大同區蓬萊里大龍街181~210號,25.069009,121.51600299999996
774,住宅竊盜,1050408,13~15,台北市大同區光能里寧夏路31~60號,25.0567183,121.51537400000007
775,住宅竊盜,1050408,19~21,台北市南港區舊莊里合順街8巷5弄31~60號,25.04224,121.61934900000006
776,住宅竊盜,1050408,19~21,台北市松山區民生東路三段112巷7弄1~30號,25.0586401,121.54636789999995
777,住宅竊盜,1050409,19~21,台北市萬華區新和里19鄰中華路二段416巷61~90號,25.027083,121.50415010000006
778,住宅竊盜,1050410,01~03,台北市文山區華興里24鄰富山路1~30號,24.988767,121.55299500000001
779,住宅竊盜,1050410,16~18,台北市松山區南京東路五段391~420號,25.0515093,121.56938949999994
780,住宅竊盜,1050410,22~24,台北市內湖區康寧路三段99巷10弄1~30號,25.0723414,121.61050879999993
781,住宅竊盜,1050411,19~21,台北市內湖區成功路三段91~120號,25.0786078,121.58982400000002
782,住宅竊盜,1050413,19~21,台北市士林區福華里12鄰承德路四段40巷121~150號,25.081763,121.52046700000005
783,住宅竊盜,1050414,01~03,台北市中山區松江路37巷1~30號,25.0456563,121.53298589999997
784,住宅竊盜,1050414,01~03,台北市松山區寶清街1~30號,25.0496729,121.56912469999997
785,住宅竊盜,1050414,19~21,台北市士林區社子里中正路601~630號,25.086467,121.51000699999997
786,住宅竊盜,1050415,10~12,台北市大安區古風里師大路31~60號,25.0245266,121.52819899999997
787,住宅竊盜,1050415,10~12,台北市大安區光信里光復南路451 ~ 480號,25.0351258,121.5573928
788,住宅竊盜,1050416,01~03,台北市士林區聖山里15鄰德行東路190巷6弄1~30號,25.1077034,121.5313827
789,住宅竊盜,1050416,07~09,台北市北投區湖山里紗帽路1~30號,25.139911,121.53305799999998
790,住宅竊盜,1050416,22~24,台北市中正區永昌里汀州路一段242巷1~30號,25.0272215,121.51029549999998
791,住宅竊盜,1050418,22~24,台北市中正區永功里汀州路1段312巷1 ~ 30號,25.0259702,121.51194629999998
